FECHA_CSV;SIGNATURA;NOMBRE;DIRECCION;CP;PROV_CODIGO;PROVINCIA;MUNI_CODIGO;MUNICIPIO;COMARCA;EMAIL;TELEFONO;FAX;WEB;ACTIVIDADES;EN_LOCALIDADES
26/01/2025 1:00;CVTA00071CS;REAL CLUB NAUTICO CASTELLON;CALLE ESCOLLERA DE PONIENTE (GRAO DE CASTELLÓ), S/N;12100;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;secciones@rcncastellon.es;964282520;;http://www.Rcncastellon.es;;Castelló de la Plana/Castellón de la Plana (CASTELLÓN)
26/01/2025 1:00;CVTA00072CS;ROCA MAR TRAVEL;CALLE PADRE BOVER, 7 BIS, 1;12500;12;CASTELLÓN;138;VINARÒS;EL BAIX MAESTRAT;viprocamar@gmail.com;653726157;;http://rocamartravel.com;;Catí (CASTELLÓN), Forcall (CASTELLÓN), La Jana (CASTELLÓN), La Pobla de Benifassà (CASTELLÓN), Morella (CASTELLÓN), Sant Mateu (CASTELLÓN), Tírig (CASTELLÓN), Traiguera (CASTELLÓN), Vilafamés (CASTELLÓN), Vinaròs (CASTELLÓN), Xert (CASTELLÓN)
26/01/2025 1:00;CVTA00074CS;CENTRE HIPIC MOLI HOSPITAL;PARTIDA MOLI HOSPITAL, 2;12511;12;CASTELLÓN;96;ROSSELL;EL BAIX MAESTRAT;molihospital@gmail.com;637700776;;;;Rossell (CASTELLÓN)
26/01/2025 1:00;CVTA00075CS;CLUB NAUTICO OROPESA DEL MAR;CALLE PUERTO DEPORTIVO OROPESA DEL MAR, S/N;12594;12;CASTELLÓN;85;ORPESA/OROPESA DEL MAR;LA PLANA ALTA;info@cnoropesa.com;964 313 055;964310000;https://www.cnoropesa.com;;Orpesa/Oropesa del Mar (CASTELLÓN)
26/01/2025 1:00;CVTA00076CS;RUMBODIRECTO.COM;CALLE ESCOLLERA DE PONIENTE, AMARRE A-26 (CLUB NAUTICO), S/N;12100;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;info@rumbodirecto.com;611379337;;http://rumbodirecto.com;;Benicàssim/Benicasim (CASTELLÓN), Castelló de la Plana/Castellón de la Plana (CASTELLÓN), Orpesa/Oropesa del Mar (CASTELLÓN), Peñíscola/Peníscola (CASTELLÓN)
26/01/2025 1:00;CVTA00077CS;LA SURERA;CALLE CARBONERAS, 4;12413;12;CASTELLÓN;10;ALMEDÍJAR;EL ALTO PALANCIA;proyecto@lasurera.org;646205241;;http://www.canopiacoop.org;;Almedíjar (CASTELLÓN)
26/01/2025 1:00;CVTA00078CS;DISTRAU-TE;CALLE SOL, 27;12300;12;CASTELLÓN;80;MORELLA;ELS PORTS;javimorella@gmail.com;677448250;;www.distraute.com;;Morella (CASTELLÓN)
26/01/2025 1:00;CVTA00080CS;MAS DE BORRAS;PARTIDA MAS DE BORRÀS;12124;12;CASTELLÓN;130;VILLAHERMOSA DEL RÍO;EL ALTO MIJARES;info@elmasdeborras.com;964 255 675;;http://www.elmasdeborras.com;;LLucena/Lucena del Cid (CASTELLÓN), Villahermosa del Río (CASTELLÓN), Vistabella del Maestrat (CASTELLÓN), Xodos/Chodos (CASTELLÓN)
26/01/2025 1:00;CVTA00081CS;VIUNATURA;CALLE CAMINO PARIDERA, 21;12122;12;CASTELLÓN;60;FIGUEROLES;L'ALCALATEN;info@viunatura.com;618 13 17 18;;https://viunatura.com;;Castillo de Villamalefa (CASTELLÓN), Figueroles (CASTELLÓN), La Vall d'Uixó (CASTELLÓN), La Vilavella (CASTELLÓN), L'Alcora (CASTELLÓN), LLucena/Lucena del Cid (CASTELLÓN), Ribesalbes (CASTELLÓN), Sierra Engarcerán (CASTELLÓN), Villahermosa del Río (CASTELLÓN), Zucaina (CASTELLÓN)
26/01/2025 1:00;CVTA00082CS;MILA PEREZ GARCIA;CALLE ILUSTRACION, 10;12560;12;CASTELLÓN;28;BENICÀSSIM/BENICASIM;LA PLANA ALTA;milaperezgarcia5@gmail.com;619708085;;;;Benicàssim/Benicasim (CASTELLÓN)
26/01/2025 1:00;CVTA00084CS;EXPLORA MAESTRAT;AVENIDA PAPA LUNA, 36 N10;12580;12;CASTELLÓN;27;BENICARLÓ;EL BAIX MAESTRAT;info@exploramaestrat.com;+34 630 196 296;;https://exploramaestrat.com;;Alcalà de Xivert / Alcossebre (CASTELLÓN), Benicarló (CASTELLÓN), Càlig (CASTELLÓN), Canet lo Roig (CASTELLÓN), Cervera del Maestre (CASTELLÓN), La Jana (CASTELLÓN), La Salzadella (CASTELLÓN), Les Coves de Vinromà (CASTELLÓN), Peñíscola/Peníscola (CASTELLÓN), Vinaròs (CASTELLÓN)
26/01/2025 1:00;CVTA00085CS;MAESTRAT EXPERIENCE;CALLE D`AVALL, 58-C;12183;12;CASTELLÓN;132;VILANOVA D'ALCOLEA;LA PLANA ALTA;pau@maestratexperience.com;676 817 898;;https://www.maestratexperience.com;;Albocàsser (CASTELLÓN), Ares del Maestrat (CASTELLÓN), Benassal (CASTELLÓN), Catí (CASTELLÓN), Culla (CASTELLÓN), La Salzadella (CASTELLÓN), La Serratella (CASTELLÓN), Tírig (CASTELLÓN), Vilanova d'Alcolea (CASTELLÓN), Vistabella del Maestrat (CASTELLÓN)
26/01/2025 1:00;CVTA00086CS;MONTEMAR JETS;POLÍGONO INDUSTRIAL SUR CALLE FRANCIA NAVE, 13 E;12006;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;info@montemarmotor.es;964371103;;http://www.montemarmotor.es;;Benicàssim/Benicasim (CASTELLÓN), Borriol (CASTELLÓN), Cabanes (CASTELLÓN), Castelló de la Plana/Castellón de la Plana (CASTELLÓN), La Pobla Tornesa (CASTELLÓN), Orpesa/Oropesa del Mar (CASTELLÓN)
26/01/2025 1:00;CVTA00087CS;RESPIRA NATURA;CALLE SAN CRISTOBAL, 60;12318;12;CASTELLÓN;45;CINCTORRES;ELS PORTS;adriandeusdad@gmail.com;690630651;;;;Castellfort (CASTELLÓN), Cinctorres (CASTELLÓN), Forcall (CASTELLÓN)
26/01/2025 1:00;CVTA00088CS;LA LLOSA AERODROMO;CALLE ALMENARA, KM 3;12591;12;CASTELLÓN;74;LA LLOSA;LA PLANA BAIXA;info@lallosaaerodromo.com;636969386;;http://www.lallosaaerodromo.com;;La Llosa (CASTELLÓN)
26/01/2025 1:00;CVTA00089CS;CENTRO ECUESTRE Y CLUB HIPIC D'ONDA JESUS VERDIA;PARTIDA SONELLA POLIGONO, 27;12200;12;CASTELLÓN;84;ONDA;LA PLANA BAIXA;jesusverdia@hotmail.com;625320183;;;;Onda (CASTELLÓN)
26/01/2025 1:00;CVTA00090CS;MAESPORTS;CALLE DELS BOTERS;12580;12;CASTELLÓN;27;BENICARLÓ;EL BAIX MAESTRAT;info@maesports.es;630246916;;WWW.MAESPORTS.ES;;Benicarló (CASTELLÓN), Cervera del Maestre (CASTELLÓN), La Pobla de Benifassà (CASTELLÓN), Peñíscola/Peníscola (CASTELLÓN), Sant Mateu (CASTELLÓN)
26/01/2025 1:00;CVTA00091CS;MAXIMA AVENTURA;CALLE CARRETERA DE VALENCIA, 14;12448;12;CASTELLÓN;79;MONTANEJOS;EL ALTO MIJARES;hola@maximaaventura.es;636 388 105;;https://www.maximaaventura.es;;Cirat (CASTELLÓN), La Vilavella (CASTELLÓN), Montán (CASTELLÓN), Montanejos (CASTELLÓN), Puebla de Arenoso (CASTELLÓN), Villahermosa del Río (CASTELLÓN), Zucaina (CASTELLÓN)
26/01/2025 1:00;CVTA00092CS;NUCS;CALLE ERA BLANCA, 1;12200;12;CASTELLÓN;84;ONDA;LA PLANA BAIXA;info@nucs.pro;604080090;;http://www.nucs.pro;;Aín (CASTELLÓN), Alcudia de Veo (CASTELLÓN), Algimia de Almonacid (CASTELLÓN), Argelita (CASTELLÓN), Ayódar (CASTELLÓN), Castillo de Villamalefa (CASTELLÓN), Espadilla (CASTELLÓN), Fanzara (CASTELLÓN), Fuentes de Ayódar (CASTELLÓN), LLucena/Lucena del Cid (CASTELLÓN), Ludiente (CASTELLÓN), Onda (CASTELLÓN), Suera/Sueras (CASTELLÓN), Tales (CASTELLÓN), Toga (CASTELLÓN), Vallat (CASTELLÓN)
26/01/2025 1:00;CVTA00093CS;ARQUEOCAS;CALLE JOANOT MARTORELL, 18;12540;12;CASTELLÓN;135;VILA-REAL;LA PLANA BAIXA;info@arqueocas.es;644823706;;http://www.arqueocas.es;;Artana (CASTELLÓN), Benicàssim/Benicasim (CASTELLÓN), Castelló de la Plana/Castellón de la Plana (CASTELLÓN), El Toro (CASTELLÓN), La Vall d'Uixó (CASTELLÓN), La Vilavella (CASTELLÓN), Moncofa (CASTELLÓN), Nules (CASTELLÓN), Teresa (CASTELLÓN), Vilafamés (CASTELLÓN), Vila-real (CASTELLÓN)
26/01/2025 1:00;CVTA00094CS;VIU EXPERIENCIES TURISME I VIVENCIES;CALLE SAN JUAN, 134;12596;12;CASTELLÓN;117;TORREBLANCA;LA PLANA ALTA;contacto@viuexperiencies.com;616 690 147;;http://www.viuexperiencies.com;;Torreblanca (CASTELLÓN), Vilanova d'Alcolea (CASTELLÓN)
26/01/2025 1:00;CVTA00095CS;CENTRO HIPICO BENICARLO;PARTIDA SURRACH, 92;12580;12;CASTELLÓN;27;BENICARLÓ;EL BAIX MAESTRAT;hipicabenicarlo@hotmail.com;669352472;;;;Benicarló (CASTELLÓN)
26/01/2025 1:00;CVTA00096CS;DINAMIC ADVENTURE;PARTIDA ELVIRA PEIRÓ, 35;12448;12;CASTELLÓN;79;MONTANEJOS;EL ALTO MIJARES;dinamicsoffice@gmail.com;666762719;;http://www.dinamicadventure.com;;Cirat (CASTELLÓN), Montán (CASTELLÓN), Montanejos (CASTELLÓN), Puebla de Arenoso (CASTELLÓN), Zucaina (CASTELLÓN)
26/01/2025 1:00;CVTA00097CS;ALQUILER BARCO CASTELLON;AVENIDA PUERTO, 15;12100;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;construccionesrovirafortanet@gmail.com;696499610;;http://www.alquilerbarcocastellon.com;;Castelló de la Plana/Castellón de la Plana (CASTELLÓN)
26/01/2025 1:00;CVTA00098CS;PAPA LUNA BAY;PUERTO DE PEÑISCOLA, S/N;12598;12;CASTELLÓN;89;PEÑÍSCOLA/PENÍSCOLA;EL BAIX MAESTRAT;papalunabay@gmail.com;635401281;;;;Alcalà de Xivert / Alcossebre (CASTELLÓN), Benicarló (CASTELLÓN), Peñíscola/Peníscola (CASTELLÓN), Vinaròs (CASTELLÓN)
26/01/2025 1:00;CVTA00099CS;JALOQUE SEARIDERS;AVENIDA MEDITERRANEO (PLAYA MORRO DE GOS), 46;12594;12;CASTELLÓN;85;ORPESA/OROPESA DEL MAR;LA PLANA ALTA;hola@jaloqueseariders.com;625 540 505;;https://jaloqueseariders.com;;Benicàssim/Benicasim (CASTELLÓN), Cabanes (CASTELLÓN), Orpesa/Oropesa del Mar (CASTELLÓN)
26/01/2025 1:00;CVTA00101CS;DARKNESS SAILING;AVENIDA LAS PALMAS, 43;12560;12;CASTELLÓN;28;BENICÀSSIM/BENICASIM;LA PLANA ALTA;info@amphibia.es;661708400;;http://www.darkness-sailing.com;;Castelló de la Plana/Castellón de la Plana (CASTELLÓN)
26/01/2025 1:00;CVTA00104CS;MAUI SUP&SURF;AVENIDA FERRANDIS SALVADOR, 308;12560;12;CASTELLÓN;28;BENICÀSSIM/BENICASIM;LA PLANA ALTA;info@mauisupandsurf.com;611 037 653;;https://www.mauisupandsurf.com;;Benicàssim/Benicasim (CASTELLÓN)
26/01/2025 1:00;CVTA00105CS;ACTIVE SIGHTSEEING TOURS;CALLE RUIZ ZORRILLA, 2;12001;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;info@activetours.es;+34 644 114 239;;https://www.activesightseeing.es;;Benicàssim/Benicasim (CASTELLÓN), Castelló de la Plana/Castellón de la Plana (CASTELLÓN), Orpesa/Oropesa del Mar (CASTELLÓN)
26/01/2025 1:00;CVTA00107CS;CASTELLON TOURS;PLAZA CONSTITUCION, 3;12005;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;contacto@castellontours.es;618 469 972;;http://www.castellontours.es;;Alcalà de Xivert / Alcossebre (CASTELLÓN), Cabanes (CASTELLÓN), Orpesa/Oropesa del Mar (CASTELLÓN)
26/01/2025 1:00;CVTA00108CS;DXT COLUMBRETES;AVENIDA TREBALLADORS DE LA MAR, 18;12100;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;DCARRIL4@GMAIL.COM;618838317;;https://dxtcolumbretes.com;;Castelló de la Plana/Castellón de la Plana (CASTELLÓN)
26/01/2025 1:00;CVTA00109CS;3VENTUR;CALLE HILARIO CLARAMUNT, 23;12500;12;CASTELLÓN;138;VINARÒS;EL BAIX MAESTRAT;3ventur@gmail.com;633970236;;https://3ventur.com/;;La Pobla de Benifassà (CASTELLÓN)
26/01/2025 1:00;CVTA00110CS;SURKA;PLAZA SAN VALENTE, 12;12500;12;CASTELLÓN;138;VINARÒS;EL BAIX MAESTRAT;surkaunmar@gmail.com;601 059 551;;http://surka.es;;Cirat (CASTELLÓN), Montanejos (CASTELLÓN), Vinaròs (CASTELLÓN), Zucaina (CASTELLÓN)
26/01/2025 1:00;CVTA00111CS;AUNAR;PLAYA NORTE, S/N;12598;12;CASTELLÓN;89;PEÑÍSCOLA/PENÍSCOLA;EL BAIX MAESTRAT;servicios01@aunar.com;;;;;Peñíscola/Peníscola (CASTELLÓN)
26/01/2025 1:00;CVTA00112CS;ALESSMAR;PUERTO DEPORTIVO LAS FUENTES, LOCAL, 10;12579;12;CASTELLÓN;4;ALCALÀ DE XIVERT / ALCOSSEBRE;EL BAIX MAESTRAT;alessmar@telefonica.net;655963784;;;;Orpesa/Oropesa del Mar (CASTELLÓN), Peñíscola/Peníscola (CASTELLÓN)
26/01/2025 1:00;CVTA00114CS;MONTANEJOS ADVENTURE;PLAZA DE LA IGLESIA, 12;12448;12;CASTELLÓN;79;MONTANEJOS;EL ALTO MIJARES;montanejosadventure@gmail.com;638954260;;http://montaneosadventure.com;;Montán (CASTELLÓN), Montanejos (CASTELLÓN)
26/01/2025 1:00;CVTA00115CS;VICENT GUIA;CALLE SENIA SEVILLA, 6;12560;12;CASTELLÓN;28;BENICÀSSIM/BENICASIM;LA PLANA ALTA;vicentguia@gmail.com;610337024;;;;Benicàssim/Benicasim (CASTELLÓN), Cabanes (CASTELLÓN), Castelló de la Plana/Castellón de la Plana (CASTELLÓN), Orpesa/Oropesa del Mar (CASTELLÓN)
26/01/2025 1:00;CVTA00116CS;CULMEN NATURA;CALLE PONTIFICES, 21;12400;12;CASTELLÓN;104;SEGORBE;EL ALTO PALANCIA;culmennatura@gmail.com;660924909;;http://www.culmennatura.com;;Aín (CASTELLÓN), Algimia de Almonacid (CASTELLÓN), Almedíjar (CASTELLÓN), Altura (CASTELLÓN), Chóvar (CASTELLÓN), Eslida (CASTELLÓN), Jérica (CASTELLÓN), La Vall d'Uixó (CASTELLÓN), Montanejos (CASTELLÓN), Segorbe (CASTELLÓN), Vall de Almonacid (CASTELLÓN), Villahermosa del Río (CASTELLÓN), Vistabella del Maestrat (CASTELLÓN), Andilla (VALENCIA)
26/01/2025 1:00;CVTA00117CS;ETHERIA TOURS;CALLE PINTOR RIBERA, S/N;12004;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;administracion@etheriatours.es;;;http://www.etheriatours.es;;Castelló de la Plana/Castellón de la Plana (CASTELLÓN)
26/01/2025 1:00;CVTA00118CS;40000 AVENTURES;CALLE TOSSALET, 5;12360;12;CASTELLÓN;52;XERT;EL BAIX MAESTRAT;40000aventures@gmail.com;658010512;;;;Cinctorres (CASTELLÓN), Herbés (CASTELLÓN), Morella (CASTELLÓN), Sierra Engarcerán (CASTELLÓN), Vallibona (CASTELLÓN), Xert (CASTELLÓN)
26/01/2025 1:00;CVTA00119CS;AMZ GUIA MONTAÑA;CALLE COMPLEJO CAPICORP - APTA. 44, S/N;12579;12;CASTELLÓN;4;ALCALÀ DE XIVERT / ALCOSSEBRE;EL BAIX MAESTRAT;amzguia@gmail.com;669188501;;http://www.amzguiamontana.com;;Cirat (CASTELLÓN), La Vilavella (CASTELLÓN), L'Alcora (CASTELLÓN), LLucena/Lucena del Cid (CASTELLÓN), Sierra Engarcerán (CASTELLÓN), Villahermosa del Río (CASTELLÓN), Vistabella del Maestrat (CASTELLÓN), Zucaina (CASTELLÓN), Buñol (VALENCIA)
26/01/2025 1:00;CVTA00120CS;VELERO GOLDEN SEA;CAMINO L'ATALL (AIRMAR), 14;12579;12;CASTELLÓN;4;ALCALÀ DE XIVERT / ALCOSSEBRE;EL BAIX MAESTRAT;velerogoldensea@gmail.com;606997008;;http://www.velerogoldensea.com;;Alcalà de Xivert / Alcossebre (CASTELLÓN), Castelló de la Plana/Castellón de la Plana (CASTELLÓN), Orpesa/Oropesa del Mar (CASTELLÓN), Peñíscola/Peníscola (CASTELLÓN)
26/01/2025 1:00;CVTA00001 V;BARCOS & CASA;CAMINO CANAL 91 MUELLE ESTE PAÑOL VALENCIA MAR (AMP RCNV), 5;46024;46;VALENCIA;250;VALÈNCIA;LA RIBERA BAIXA;team@aquarellesailing.com;629622296;961701310;http://aquarellesailing.com;;Sueca (VALENCIA)
26/01/2025 1:00;CVTA00002 V;COFRENTES TURISMO ACTIVO;CALLE FUENTECILLAS, 1;46625;46;VALENCIA;97;COFRENTES;EL VALLE DE COFRENTES-AYORA;info@cofrentesturismoactivo.com;619 354 781;;http://www.cofrentesturismoactivo.com;;Cofrentes (VALENCIA), Requena (VALENCIA)
26/01/2025 1:00;CVTA00003 V;RUTING.ES;CALLE SAN JUAN, 17;46310;46;VALENCIA;254;VENTA DEL MORO;LA PLANA DE UTIEL-REQUENA;info@ruting.es;620264263;962185000;http://www.ruting.es;;Venta del Moro (VALENCIA)
26/01/2025 1:00;CVTA00004 V;TOTGLOBO;CALLE ELS CLOTS, S/N;46880;46;VALENCIA;72;BOCAIRENT;LA VALL D'ALBAIDA;totglobo@totglobo.com;+34 629 611 889;;https://totglobo.com/es;;Bocairent (VALENCIA)
26/01/2025 1:00;CVTA00005 V;EL MAS DE XETA;CAMINO XETA, S/N;46838;46;VALENCIA;150;LLUTXENT;LA VALL D'ALBAIDA;info@elmasdexeta.com;962131282;962954293;http://www.elmasdexeta.com;;Llutxent (VALENCIA)
26/01/2025 1:00;CVTA00008 V;AVENSPORT;CALLE SAN JUAN, 13;46310;46;VALENCIA;254;VENTA DEL MORO;L'HORTA SUD;avensport@avensport.com;961235076;;https://www.avensport.com;;Camporrobles (VALENCIA), Venta del Moro (VALENCIA), Villargordo del Cabriel (VALENCIA)
26/01/2025 1:00;CVTA00010 V;VALENCIA BIRDING;PLAZA SANT PERE, 12;46800;46;VALENCIA;145;XÀTIVA;LA SAFOR;valenciabirding@gmail.com;633117310;;https://valenciabirding.com;;Desconocido (ALICANTE), Desconocido (CASTELLÓN), Desconocido (VALENCIA)
26/01/2025 1:00;CVTA00011 V;CABRIELROC;PLAZA ESPAÑA, 46;46625;46;VALENCIA;97;COFRENTES;EL VALLE DE COFRENTES-AYORA;;655760502;;http://www.cabrielroc.com;;Desconocido (VALENCIA)
26/01/2025 1:00;CVTA00012 V;CENTRO BUCEO DELFINCULLERA;CALLE GUARDIA CIVIL, 11 B;46400;46;VALENCIA;105;CULLERA;LA RIBERA BAIXA;buceo@delfincullera.com;961721634;961721634;http://www.delfincullera.com;;Cullera (VALENCIA)
26/01/2025 1:00;CVTA00015 V;KALAHARI;CALLE PASO DEL REY, S/N.;46310;46;VALENCIA;254;VENTA DEL MORO;VALENCIA;kalahari@kalahariaventuras.com;606 414 985;963774444;https://kalahariaventuras.com;;Desconocido (VALENCIA)
26/01/2025 1:00;CVTA00016 V;SUAVENTURA.COM;CARRETERA BALNEARIO, 1 - 1;46625;46;VALENCIA;97;COFRENTES;EL VALLE DE COFRENTES-AYORA;reservas@suaventura.com;961894727;;http://www.suaventura.com;;Desconocido (VALENCIA)
26/01/2025 1:00;CVTA00017 V;AIGUAROCA DEPORTES DE AVENTURA;CALLE MADRID, S/N;46317;46;VALENCIA;259;VILLARGORDO DEL CABRIEL;LA PLANA DE UTIEL-REQUENA;info@aiguaroca.com;649 047 282;;https://www.aiguaroca.com;;Requena (VALENCIA), Venta del Moro (VALENCIA), Villargordo del Cabriel (VALENCIA)
26/01/2025 1:00;CVTA00018 V;VALENCIA ADVENTURE;CALLE CISTERNA 1-B, POL. 33- POU DE BAIX, S/N;46190;46;VALENCIA;214;RIBA-ROJA DE TÚRIA;L'HORTA OEST;reservas@valenciadventure.com;674248620;;https://valenciadventure.com;;Desconocido (ALICANTE), Desconocido (CASTELLÓN), Desconocido (VALENCIA)
26/01/2025 1:00;CVTA00020 V;KIKO PARK RURAL;CARRETERA EMBALSE DE CONTRERAS, KM, 3;46317;46;VALENCIA;259;VILLARGORDO DEL CABRIEL;LA PLANA DE UTIEL-REQUENA;rural@kikopark.com;962 139 082;;https://kikoparkrural.com;;Venta del Moro (VALENCIA), Villargordo del Cabriel (VALENCIA)
26/01/2025 1:00;CVTA00021 V;GEONATUR RURAL;PARTIDA DEL CERRAO, S/N;46168;46;VALENCIA;234;SOT DE CHERA;LOS SERRANOS;cesar@geonatur.es;663848212;962348201;http://www.geonatur.es;;Sot de Chera (VALENCIA)
26/01/2025 1:00;CVTA00024 V;OBJETIVO VALENCIA;AVENIDA BLASCO IBAÑEZ, 27-5;46920;46;VALENCIA;169;MISLATA;L'HORTA OEST;info@objetivovalencia.es;690985199;;http://www.objetivovalencia.es;;Desconocido (ALICANTE), Desconocido (CASTELLÓN), Desconocido (VALENCIA)
26/01/2025 1:00;CVTA00025 V;ACTIO ACTIVITATS EDUCATIVES;CALLE MARIOLA, 15 BAJOS;46006;46;VALENCIA;250;VALÈNCIA;VALENCIA;info@actiobirding.com;963 741 156;963 743 119;https://www.actiobirding.com;;Alborache (VALENCIA), Buñol (VALENCIA), Macastre (VALENCIA), Yátova (VALENCIA)
26/01/2025 1:00;CVTA00027 V;HOCESVENTURA;CALLE ALICANTE, 8 3 10;46300;46;VALENCIA;249;UTIEL;LA PLANA DE UTIEL-REQUENA;info@hocesventura.com;651 919 168;;https://hocesventura.com;;Ayora (VALENCIA), Utiel (VALENCIA), Venta del Moro (VALENCIA)
26/01/2025 1:00;CVTA00028 V;VISIT ALBUFERA;AVENIDA ELS PINARS (EL SALER), 6;46012;46;VALENCIA;250;VALÈNCIA;VALENCIA;info@visitalbufera.com;+34 665 860 874;;https://visitalbufera.com;;València (VALENCIA)
26/01/2025 1:00;CVTA00030 V;NAVAESPORT;AVENIDA PINTOR TARRASO, 64 2 12;46823;46;VALENCIA;179;NAVARRÉS;LA CANAL DE NAVARRÉS;navaesport@gmail.com;616753516;;http://navaesport.com;;Anna (VALENCIA), Antella (VALENCIA), Bicorp (VALENCIA), Millares (VALENCIA), Navarrés (VALENCIA), Quesa (VALENCIA), Tous (VALENCIA)
26/01/2025 1:00;CVTA00031 V;AVENTURIA;CALLE EMBALSE DE BENAGEBER, S/N;46173;46;VALENCIA;50;BENAGÉBER;LOS SERRANOS;jose@aventuria.es;608067710;;http://www.aventuria.es;;Desconocido (VALENCIA)
26/01/2025 1:00;CVTA00032 V;KITE45;PLAZA ALQUERIA NOVA, 2 68;46950;46;VALENCIA;110;XIRIVELLA;L'HORTA OEST;info@kite45.com;666344314;;;;Dénia (ALICANTE)
26/01/2025 1:00;CVTA00034 V;GAMUSINOS;CALLE LIBERTAD, 14;46191;46;VALENCIA;256;VILAMARXANT;EL CAMP DE TURIA;info@actividadesgamusinos.com;962712521;;http://www.facebook.com/ludotecagamusinos;;Navajas (CASTELLÓN), València (VALENCIA), Vilamarxant (VALENCIA)
26/01/2025 1:00;CVTA00035 V;NATURA Y CULTURA;CALLE FONT DE SAN LLUIS- VEDAT ZONA 1, Nº 15;46901;46;VALENCIA;244;TORRENT;L'HORTA OEST;info@naturaycultura.com;(+34) 96 125 51 52;;https://naturaycultura.com;;Montanejos (CASTELLÓN), Alzira (VALENCIA), Bolbaite (VALENCIA), Buñol (VALENCIA), Chulilla (VALENCIA), Montesa (VALENCIA), Quesa (VALENCIA), Torrent (VALENCIA)
26/01/2025 1:00;CVTA00036 V;OCEAN REPUBLIK;PASEO MARINA REAL JUAN CARLOS I MODULOS, 6-7;46024;46;VALENCIA;250;VALÈNCIA;VALENCIA;info@oceanrepublik.com;601 205 327;;http://www.oceanrepublik.com;;València (VALENCIA)
26/01/2025 1:00;CVTA00037 V;ALICIA PUIG SILVESTRE;CALLE MUSIC BLAI COLOMER, 19;46880;46;VALENCIA;72;BOCAIRENT;LA VALL D'ALBAIDA;aliciapuigsilvestre@gmail.com;629984471;;;;Desconocido (ALICANTE), Desconocido (CASTELLÓN), Desconocido (VALENCIA)
26/01/2025 1:00;CVTA00042 V;CALDERONA VIVA;CALLE VIRGEN DE LA CABEZA, 63-5ª;46014;46;VALENCIA;250;VALÈNCIA;VALENCIA;info@calderonaviva.com;626679579;;http://www.calderonaviva.com;;Gátova (VALENCIA), Náquera (VALENCIA), Olocau (VALENCIA), Segart (VALENCIA), Serra (VALENCIA)
26/01/2025 1:00;CVTA00045 V;ALBUDIL SERVICIOS DEPORTIVOS EN LA NATURALEZA;CALLE CREU DE FUSTA, 434;46117;46;VALENCIA;70;BÉTERA;EL CAMP DE TURIA;;670282679;;http://www.albudil.com;;Cortes de Arenoso (CASTELLÓN), Montanejos (CASTELLÓN), Andilla (VALENCIA), Serra (VALENCIA), Tous (VALENCIA), Tuéjar (VALENCIA)
26/01/2025 1:00;CVTA00047 V;RIBERA ACTIU;CALLE ESCULTOR TORAN, 24;46410;46;VALENCIA;235;SUECA;LA RIBERA BAIXA;info@grupopequenin.com;961 710 030;961700112;http://pequenin.vewtech.net;;Alzira (VALENCIA), Sueca (VALENCIA), València (VALENCIA)
26/01/2025 1:00;CVTA00048 V;EXTREM TRACKS;CALLE FRANCISCO BRINES, 11B;46780;46;VALENCIA;181;OLIVA;LA SAFOR;info@tracksandpedals.es;+34 646 067 264;;https://www.tracksandpedals.es;;Desconocido (VALENCIA), Oliva (VALENCIA)
26/01/2025 1:00;CVTA00049 V;AVENTURA VALENCIA PAINTBALL VALENCIA;CAMINO DEL PLA, S/N;46019;46;VALENCIA;120;ESTIVELLA;EL CAMP DE MORVEDRE;info@aventuravalencia.es;686 740 982;;http://aventuravalencia.es;;Estivella (VALENCIA)
26/01/2025 1:00;CVTA00051 V;FIELD& HORSE;URBANIZACIÓN CAÑADA CONFITES L835, 34;46160;46;VALENCIA;147;LLÍRIA;LA RIBERA ALTA;fieldandhorse@gmail.com;610226555;;http://fieldandhorse.es;;Benissanó (VALENCIA), Enguera (VALENCIA), Fontanars dels Alforins (VALENCIA), La Font de la Figuera (VALENCIA), Riba-roja de Túria (VALENCIA), València (VALENCIA)
26/01/2025 1:00;CVTA00052 V;VALENCIA TIERRA DE AVENTURA;CARRETERA LLOMBAI, S/N;46194;46;VALENCIA;212;REAL;LA RIBERA ALTA;info@valenciatierradeaventura.com;+34 647 26 09 37;;https://valenciatierradeaventura.com;;Desconocido (ALICANTE), Desconocido (CASTELLÓN), Desconocido (VALENCIA)
